timestamp,id,lat,lon,alt,x,y,z,speed,heading,yawrate,acceleration
1748768421600000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,12.500847,1.513718,-0.00813,2.463157
1748768421700000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,12.692089,1.514334,-0.006157,1.912426
1748768421800000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,12.917365,1.515042,-0.007084,2.252753
1748768421900000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.047997,1.515445,-0.004027,1.306314
1748768422000000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.260969,1.516089,-0.006443,2.129735
1748768422100000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.432206,1.516597,-0.005072,1.712364
1748768422200000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.563647,1.51698,-0.00383,1.314417
1748768422300000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.640504,1.517201,-0.002215,0.768563
1748768422400000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.739586,1.517484,-0.002828,0.990816
1748768422500000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.6979,1.517365,0.001186,-0.41686
1748768422600000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.738544,1.517481,-0.001157,0.406444
1748768422700000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.754848,1.517527,-0.000463,0.163044
1748768422800000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.656068,1.517246,0.002815,-0.987799
1748768422900000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.750783,1.517516,-0.0027,0.947142
1748768423000000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.708007,1.517394,0.001216,-0.427761
1748768423100000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.642365,1.517206,0.001877,-0.656405
1748768423200000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.69264,1.51735,-0.001439,0.50274
1748768423300000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.71106,1.517403,-0.000525,0.184194
1748768423400000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.671077,1.517289,0.001141,-0.399821
1748768423500000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.693585,1.517353,-0.000643,0.225083
1748768423600000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.726447,1.517447,-0.000936,0.328619
1748768423700000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.72092,1.517431,0.000157,-0.055274
1748768423800000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.678447,1.51731,0.001211,-0.424733
1748768423900000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.710661,1.517402,-0.000919,0.322143
1748768424000000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.637967,1.517194,0.002079,-0.726934
1748768424100000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.736865,1.517476,-0.002824,0.988975
1748768424200000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.68855,1.517339,0.001376,-0.483149
1748768424300000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.682189,1.51732,0.000182,-0.063615
1748768424400000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.757745,1.517535,-0.00215,0.755559
1748768424500000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.702675,1.517379,0.001565,-0.5507
1748768424600000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.690419,1.517344,0.00035,-0.122551
1748768424700000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.726453,1.517447,-0.001027,0.360331
1748768424800000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.670669,1.517287,0.001591,-0.557837
1748768424900000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.665823,1.517274,0.000139,-0.04846
1748768425000000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.67257,1.522635,-0.053609,0.067475
1748768425100000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.608465,1.527832,-0.05197,-0.641047
1748768425200000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,13.200315,1.532354,-0.045228,-4.081499
1748768425300000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,12.750316,1.537007,-0.046526,-4.5
1748768425400000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,12.333293,1.541958,-0.049511,-4.170222
1748768425500000,0,0.0012029999999145272,0.00013099999884763454,0,134.04855640704045,14.49942484745458,0,11.883293,1.547109,-0.051506,-4.5
1748768465800000,0,0.0021889999985013784,0.0016939999983508016,0,243.91722922824556,187.4962106462561,0,0.0,0.0,0.0,0.0
1748768465900000,0,0.0021889999985013784,0.0017049999973355564,0,243.9172311196453,188.713718396416,0,0.0,0.0,0.0,0.0
1748768466000000,0,0.0021889999985013784,0.0017150000016213128,0,243.91723284957698,189.8205442003471,0,0.0,0.0,0.0,0.0
1748768466100000,0,0.0021889999985013784,0.0017260000006060676,0,243.91723476414336,191.03805195050722,0,0.0,0.0,0.0,0.0
1748768466200000,0,0.0021889999985013784,0.0017369999995908217,0,243.91723669110797,192.25555970066736,0,0.0,0.0,0.0,0.0
1748768466300000,0,0.0021889999985013784,0.001746999998147001,0,243.91723845346132,193.36238487043457,0,0.0,0.0,0.0,0.0
1748768466400000,0,0.0021889999985013784,0.0017580000028613334,0,243.917240403709,194.57989325475916,0,0.0,0.0,0.0,0.0
1748768466500000,0,0.0021889999985013784,0.001768000001417512,0,243.91724218730815,195.68671842452648,0,0.0,0.0,0.0,0.0
1748768466600000,0,0.0021889999985013784,0.0017790000004022665,0,243.9172441608971,196.90422617468712,0,0.0,0.0,0.0,0.0
1748768466700000,0,0.0021889999985013784,0.0017899999993870209,0,243.91724614676787,198.1217339248478,0,0.0,0.0,0.0,0.0
1748768466800000,0,0.0021889999985013784,0.0017999999979432,0,243.91724796273047,199.22855909461543,0,0.0,0.0,0.0,0.0
1748768466900000,0,0.0021889999985013784,0.0018110000026575325,0,243.91724997200072,200.44606747894053,0,0.0,0.0,0.0,0.0
1748768467000000,0,0.0021889999985013784,0.0018210000012137111,0,243.91725180920912,201.55289264870828,0,0.0,0.0,0.0,0.0
1748768467100000,0,0.0021889999985013784,0.0018320000001984659,0,243.91725384182064,202.77040039886947,0,0.0,0.0,0.0,0.0
1748768467200000,0,0.0021889999985013784,0.0018429999991832202,0,243.91725588665577,203.9879081490307,0,0.0,0.0,0.0,0.0
1748768467300000,0,0.0021889999985013784,0.0018529999977393993,0,243.91725775628584,205.09473331879883,0,0.0,0.0,0.0,0.0
1748768467400000,0,0.0021889999985013784,0.0018640000024537317,0,243.91725982440403,206.3122417031244,0,0.0,0.0,0.0,0.0
1748768467500000,0,0.0021889999985013784,0.0018750000014384862,0,243.91726190503687,207.52974945328594,0,0.0,0.0,0.0,0.0
1748768467600000,0,0.0021889999985013784,0.0018849999999946652,0,243.91726380691398,208.63657462305434,0,0.0,0.0,0.0,0.0
1748768467700000,0,0.0021889999985013784,0.0018959999989794196,0,243.91726591077168,209.8540823732161,0,0.0,0.0,0.0,0.0
1748768467800000,0,0.0021889999985013784,0.0019069999979641743,0,243.91726802679477,211.0715901233781,0,0.0,0.0,0.0,0.0
1748768467900000,0,0.0021889999985013784,0.001917000002249931,0,243.91726996115176,212.17841592731094,0,0.0,0.0,0.0,0.0
1748768468000000,0,0.0021889999985013784,0.0019280000012346856,0,243.91727210069075,213.39592367747298,0,0.0,0.0,0.0,0.0
1748768468100000,0,0.0021889999985013784,0.0019379999997908642,0,243.9172740561189,214.50274884724186,0,0.0,0.0,0.0,0.0
1748768468200000,0,0.0021889999985013784,0.001948999998775619,0,243.91727621899918,215.72025659740422,0,0.0,0.0,0.0,0.0
1748768468300000,0,0.0021889999985013784,0.0019599999977603735,0,243.91727839410305,216.93776434756668,0,0.0,0.0,0.0,0.0
1748768468400000,0,0.0021889999985013784,0.00197000000204613,0,243.91728038201109,218.04459015150002,0,0.0,0.0,0.0,0.0
