timestamp,id,lat,lon,alt,x,y,z,speed,heading,yawrate,acceleration
1748768400400000,0,0.002241999998297578,0.0018740000010099105,0,249.8229708544095,207.4190567570656,0,14.505201,4.661165,-0.003175,1.210058
1748768400500000,0,0.0022429999987261537,0.001886000000423241,0,249.93440165638458,208.7472468307596,0,14.161252,4.665454,-0.042882,-3.4395
1748768400600000,0,0.0022439999991547294,0.0018969999994079953,0,250.0458322810009,209.96475432721766,0,13.747722,4.669743,-0.042893,-4.135301
1748768400700000,0,0.002244999999583305,0.0019089999988213253,0,250.15726311068283,211.29294439612514,0,13.297722,4.674151,-0.044085,-4.5
1748768400800000,0,0.002244999999583305,0.0019209999982346556,0,250.1572654354968,212.62113465823808,0,12.847722,4.678784,-0.046324,-4.5
1748768400900000,0,0.0022460000000118804,0.0019319999972194101,0,250.26869609876303,213.83864214889132,0,12.397721,4.683658,-0.048736,-4.5
1748768401000000,0,0.0022460000000118804,0.0019440000023623182,0,250.2686984515749,215.1668330439465,0,11.947767,4.688791,-0.051339,-4.499543
1748768401100000,0,0.0022460000000118804,0.0019550000013470728,0,250.2687006209744,216.38434073024976,0,11.501651,4.694211,-0.054196,-4.461162
1748768401200000,0,0.0022460000000118804,0.0019660000003318273,0,250.26870280259755,217.60184841655308,0,11.051651,4.69993,-0.057189,-4.5
1748768401300000,0,0.0022460000000118804,0.001976999999316582,0,250.26870499673532,218.81935610285655,0,10.639992,4.705995,-0.060654,-4.116594
1748768401400000,0,0.0022460000000118804,0.0019869999978727607,0,250.2687070016982,219.9261812145721,0,10.189992,4.712389,-0.063938,-4.5
1748768401500000,0,0.0022460000000118804,0.001997000002158518,0,250.26870901696384,221.03300696045198,0,9.739992,4.712389,0.0,-4.5
1748768401600000,0,0.0022460000000118804,0.002007000000714696,0,250.2687110422412,222.1398320721677,0,9.289992,4.712389,0.0,-4.5
1748768401700000,0,0.0022460000000118804,0.0020159999988422998,0,250.26871287374524,223.1359746092957,0,8.839992,4.712389,0.0,-4.5
1748768401800000,0,0.0022460000000118804,0.0020250000026994807,0,250.26871471345657,224.13211778058783,0,8.389992,4.712389,0.0,-4.5
1748768401900000,0,0.0022460000000118804,0.002033000000398508,0,250.2687163554947,225.01757774312773,0,7.939992,4.712389,0.0,-4.5
1748768402000000,0,0.0022460000000118804,0.0020409999980975355,0,250.26871800411027,225.90303770566783,0,7.489992,4.712389,0.0,-4.5
1748768406300000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.976345,4.712389,0.0,-0.04983
1748768406400000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,14.000495,4.712389,0.0,0.241493
1748768406500000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.985177,4.712389,0.0,-0.153179
1748768406600000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.956697,4.712389,0.0,-0.284803
1748768406700000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,14.003454,4.712389,0.0,0.467576
1748768406800000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,14.018985,4.712389,0.0,0.15531
1748768406900000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,14.022824,4.712389,0.0,0.038396
1748768407000000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.933187,4.712389,0.0,-0.896373
1748768407100000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.983911,4.712389,0.0,0.50723
1748768407200000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.990012,4.712389,0.0,0.061014
1748768407300000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,14.018371,4.712389,0.0,0.283591
1748768407400000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.97061,4.712389,0.0,-0.477616
1748768407500000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.982683,4.712389,0.0,0.120742
1748768407600000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.952422,4.712389,0.0,-0.302612
1748768407700000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.599586,4.712389,0.0,-3.528368
1748768407800000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,13.181465,4.712389,0.0,-4.1812
1748768407900000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,12.731465,4.712389,0.0,-4.5
1748768408000000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,12.281466,4.712389,0.0,-4.5
1748768408100000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,11.831466,4.712389,0.0,-4.5
1748768408200000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,11.381466,4.712389,0.0,-4.5
1748768408300000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,10.931465,4.712389,0.0,-4.5
1748768408400000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,10.481465,4.712389,0.0,-4.5
1748768408500000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,10.031466,4.712389,0.0,-4.5
1748768408600000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,9.581466,4.712389,0.0,-4.5
1748768408700000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,9.131466,4.712389,0.0,-4.5
1748768408800000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,8.733287,4.712389,0.0,-3.981782
1748768408900000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,8.283287,4.712389,0.0,-4.5
1748768409000000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,7.833287,4.712389,0.0,-4.5
1748768409100000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,7.383287,4.712389,0.0,-4.5
1748768409200000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,6.933287,4.712389,0.0,-4.5
1748768409300000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,6.483287,4.712389,0.0,-4.5
1748768409400000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,6.033288,4.712389,0.0,-4.5
1748768409500000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,5.583287,4.712389,0.0,-4.5
1748768409600000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,5.133287,4.712389,0.0,-4.5
1748768409700000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,4.683287,4.712389,0.0,-4.5
1748768409800000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,4.233287,4.712389,0.0,-4.5
1748768409900000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,3.783287,4.712389,0.0,-4.5
1748768410000000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,3.333287,4.712389,0.0,-4.5
1748768410100000,0,0.0022460000000118804,0.0021150000011642463,0,250.2687335605733,234.09354505436428,0,2.883287,4.712389,0.0,-4.5
