timestamp,id,lat,lon,alt,x,y,z,speed,heading,yawrate,acceleration
1748768400900000,0,0.0015400000011050825,0.0033830000002883025,0,171.6005598937627,374.43923266926674,0,14.193468,3.141593,0.0,0.263093
1748768401000000,0,0.001554000001375564,0.0033830000002883025,0,173.16055952821625,374.4392278444228,0,14.176712,3.141593,0.0,-0.167563
1748768401100000,0,0.0015670000012174695,0.0033830000002883025,0,174.60913055378478,374.439223364231,0,14.22966,3.141593,0.0,0.529484
1748768401200000,0,0.0015810000014879514,0.0033830000002883025,0,176.16913014953025,374.4392185394308,0,14.170797,3.141593,0.0,-0.588627
1748768401300000,0,0.0015950000017584329,0.0033830000002883025,0,177.72912972519407,374.43921371465314,0,14.22234,3.141593,0.0,0.515423
1748768401400000,0,0.0016080000016003386,0.0033830000002883025,0,179.1777006960474,374.4392092345229,0,14.231876,3.141593,0.0,0.09536
1748768401500000,0,0.0016220000018708203,0.0033830000002883025,0,180.7377002328867,374.43920440978894,0,14.175703,3.141593,0.0,-0.561732
1748768401600000,0,0.001636000002141302,0.0033830000002883025,0,182.29769974964438,374.43919958507763,0,14.250145,3.141593,0.0,0.744425
1748768401700000,0,0.0016490000019832077,0.0033830000002883025,0,183.74627066589892,374.4391951050088,0,8.687516,4.854286,0.0,1.644244
1748768401800000,0,0.0016630000022536894,0.0033830000002883025,0,185.3062701439485,374.43919028034117,0,8.859266,4.829675,0.246114,1.717508
1748768401900000,0,0.0016760000020955952,0.0033830000002883025,0,186.75484102411428,374.439185800313,0,9.096111,4.803849,0.258253,2.368444
1748768402000000,0,0.0016900000023660766,0.0033830000002883025,0,188.31484046345577,374.43918097568894,0,9.228496,4.777619,0.262306,1.323849
1748768402100000,0,0.0017040000026365585,0.0033830000002883025,0,189.87483988248277,374.4391761510875,0,9.459172,4.75074,0.268794,2.306767
1748768402200000,0,0.001717000002478464,0.0033830000002883025,0,191.32341070810799,374.43917167112085,0,9.69202,4.723246,0.274938,2.328474
1748768402300000,0,0.001731000002748946,0.0033830000002883025,0,192.8834100884269,374.4391668465631,0,9.851934,4.712389,0.108566,1.599141
1748768402400000,0,0.0017449999972898496,0.0033830000002883025,0,194.44340881018434,374.43916202202996,0,10.025597,4.712389,0.0,1.736621
1748768402500000,0,0.0017580000028613334,0.0033830000002883025,0,195.8919802196324,374.43915754212287,0,14.162495,3.141593,0.0,-0.608986
1748768402600000,0,0.0017719999974022368,0.0033830000002883025,0,197.45197890268173,374.43915271763336,0,14.250436,3.141593,0.0,0.879406
1748768402700000,0,0.0017859999976727184,0.0033830000002883025,0,199.01197820412926,374.4391478931645,0,14.189447,3.141593,0.0,-0.609879
1748768402800000,0,0.0017989999975146246,0.0033830000002883025,0,200.46054892032407,374.43914341332095,0,14.131143,3.141593,0.0,-0.583053
1748768402900000,0,0.001812999997785106,0.0033830000002883025,0,202.0205481830053,374.43913858889573,0,14.242995,3.141593,0.0,1.118523
1748768403000000,0,0.0018259999976270116,0.0033830000002883025,0,203.46911886322778,374.4391341090928,0,14.159254,3.141593,0.0,-0.837404
1748768403100000,0,0.0018399999978974935,0.0033830000002883025,0,205.0291180870845,374.4391292847112,0,14.232708,3.141593,0.0,0.734533
1748768403200000,0,0.001853999998167975,0.0033830000002883025,0,206.58911729091778,374.4391244603523,0,14.201383,3.141593,0.0,-0.313247
1748768403300000,0,0.0018669999980098807,0.0033830000002883025,0,208.03768791654147,374.43911998061077,0,14.16076,3.141593,0.0,-0.406235
1748768403400000,0,0.0018809999982803624,0.0033830000002883025,0,209.59768708155025,374.4391151562955,0,14.223615,3.141593,0.0,0.628556
1748768403500000,0,0.0018949999985508439,0.0033830000002883025,0,211.15768622641917,374.4391103320028,0,14.125236,3.141593,0.0,-0.983799
1748768403600000,0,0.0019079999983927496,0.0033830000002883025,0,212.60625679738587,374.43910585232294,0,14.176148,3.141593,0.0,0.509129
1748768403700000,0,0.0019219999986632315,0.0033830000002883025,0,214.1662559036049,374.4391010280738,0,14.212874,3.141593,0.0,0.367263
1748768403800000,0,0.001934999998505137,0.0033830000002883025,0,215.61482643854106,374.43909654843446,0,13.860899,3.141593,0.0,-3.519752
1748768403900000,0,0.001948999998775619,0.0033830000002883025,0,217.1748255059356,374.4390917242291,0,13.410899,3.141593,0.0,-4.5
1748768404000000,0,0.0019629999990461006,0.0033830000002883025,0,218.73482455313206,374.4390869000464,0,12.960899,3.141593,0.0,-4.5
1748768404100000,0,0.001975999998888006,0.0033830000002883025,0,220.18339503346942,374.4390824204686,0,12.5109,3.141593,0.0,-4.5
1748768404200000,0,0.0019879999983013364,0.0033830000002883025,0,221.5205369508476,374.43907828549106,0,12.060899,3.141593,0.0,-4.5
1748768404300000,0,0.0020009999981432424,0.0033830000002883025,0,222.96910739783198,374.4390738059507,0,11.610899,3.141593,0.0,-4.5
1748768404400000,0,0.002012999997556572,0.0033830000002883025,0,224.3062492843601,374.43906967100787,0,11.160899,3.141593,0.0,-4.5
1748768404500000,0,0.002024000002270905,0.0033830000002883025,0,225.53196325252065,374.43906588065647,0,10.710899,3.141593,0.0,-4.5
1748768404600000,0,0.0020350000012556596,0.0033830000002883025,0,226.7576765700942,374.43906209032093,0,10.2609,3.141593,0.0,-4.5
1748768404700000,0,0.002046000000240414,0.0033830000002883025,0,227.98338987509487,374.43905829999943,0,9.810899,3.141593,0.0,-4.5
1748768410200000,0,0.00227500000098142,0.0030449999986691717,0,253.50040203746175,337.0282860367055,0,2.433287,4.712389,0.0,-4.5
1748768410300000,0,0.00227500000098142,0.0030319999988272653,0,253.5003980413312,335.58941323960534,0,1.983287,4.712389,0.0,-4.5
1748768410400000,0,0.00227500000098142,0.0030189999989853602,0,253.5003940622555,334.1505404425057,0,1.533287,4.712389,0.0,-4.5
1748768410500000,0,0.00227500000098142,0.0030049999987148785,0,253.50038979639066,332.6009850737705,0,1.083287,4.712389,0.0,-4.5
1748768410600000,0,0.00227500000098142,0.002991999998872972,0,253.50038585293805,331.1621122766712,0,0.633287,4.712389,0.0,-4.5
1748768410700000,0,0.00227500000098142,0.002977999998602491,0,253.50038162531564,329.61255690793655,0,0.191074,4.712389,0.0,-4.422134
